name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dirk Nowitzki","Dallas Mavericks",2015-12-04,2015,609,1610612742,400828174,4,2,23,1,"Cutting Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.60,"Jones, Terrence",2.60,14.50
"Dirk Nowitzki","Dallas Mavericks",2016-02-26,2015,609,1610612742,400828753,2,0,27,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",-17,11,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2015-11-11,2015,609,1610612742,400828005,1,2,30,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",12,2,0,0.60,"Smith, Josh",2.70,11.70
"Dirk Nowitzki","Dallas Mavericks",2016-02-09,2015,609,1610612742,400828674,4,7,15,1,"Cutting Layup Shot","2PT Field Goal",1,"Utah Jazz",12,7,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-03-09,2015,609,1610612742,400828841,4,5,11,1,"Cutting Layup Shot","2PT Field Goal",0,"Detroit Pistons",-9,0,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-01-24,2015,609,1610612742,400828552,2,9,10,1,"Cutting Layup Shot","2PT Field Goal",2,"Houston Rockets",24,2,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-03-20,2015,609,1610612742,400828924,4,7,22,0,"Cutting Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-19,7,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-02-03,2015,609,1610612742,400828628,3,11,49,1,"Cutting Layup Shot","2PT Field Goal",0,"Miami Heat",-1,7,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-01-10,2015,609,1610612742,400828444,1,11,30,1,"Cutting Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-4,7,0,0.40,"Garnett, Kevin",2.40,9.00
"Dirk Nowitzki","Dallas Mavericks",2016-03-09,2015,609,1610612742,400828841,1,1,41,1,"Driving Bank shot","2PT Field Goal",4,"Detroit Pistons",43,11,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2016-03-03,2015,609,1610612742,400828797,1,7,22,1,"Driving Bank shot","2PT Field Goal",2,"Sacramento Kings",-9,21,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2015-12-30,2015,609,1610612742,400828367,2,1,03,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,1,2.10,"Rush, Brandon",3.80,2.50
"Dirk Nowitzki","Dallas Mavericks",2015-11-01,2015,609,1610612742,400827932,2,11,13,1,"Driving Dunk Shot","2PT Field Goal",2,"Los Angeles Lakers",5,29,1,1.70,"Kelly, Ryan",2.50,9.70
"Dirk Nowitzki","Dallas Mavericks",2016-02-03,2015,609,1610612742,400828628,2,10,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",9,18,0,0.00,,0.00,0.00
