name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,4,6,51,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",3,"New York Knicks",9,38,2,2.50,"Grant, Jerian",2.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,2,9,23,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"New York Knicks",-2,28,2,2.60,"Grant, Jerian",2.10,0.00
"Kyle Lowry","Toronto Raptors",2016-04-05,2015,3012,1610612761,400829043,1,8,18,1,"Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-2,2,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-24,2015,3012,1610612761,400828736,4,8,45,1,"Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,-6,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-05,2015,3012,1610612761,400828177,2,7,58,1,"Cutting Layup Shot","2PT Field Goal",1,"Golden State Warriors",17,2,0,1.00,"Thompson, Klay",2.20,16.20
"Kyle Lowry","Toronto Raptors",2015-10-28,2015,3012,1610612761,400827896,2,0,39,1,"Cutting Layup Shot","2PT Field Goal",2,"Indiana Pacers",24,1,0,0.90,"George, Paul",5.90,0.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,3,7,15,1,"Cutting Layup Shot","2PT Field Goal",2,"New York Knicks",24,11,2,2.20,"Porzingis, Kristaps",3.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-01,2015,3012,1610612761,400828379,1,8,34,1,"Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,3,0,0.40,"Walker, Kemba",1.90,7.50
"Kyle Lowry","Toronto Raptors",2015-12-05,2015,3012,1610612761,400828177,4,8,04,0,"Cutting Layup Shot","2PT Field Goal",2,"Golden State Warriors",-19,16,1,1.30,"Green, Draymond",2.00,14.30
"Kyle Lowry","Toronto Raptors",2016-01-28,2015,3012,1610612761,400828581,3,7,42,0,"Driving Bank Hook Shot","2PT Field Goal",9,"New York Knicks",96,8,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-08,2015,3012,1610612761,400828666,4,8,25,1,"Driving Bank Hook Shot","2PT Field Goal",7,"Detroit Pistons",74,26,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-03,2015,3012,1610612761,400828394,3,5,17,0,"Driving Bank Hook Shot","2PT Field Goal",8,"Chicago Bulls",76,26,5,3.40,"Hinrich, Kirk",2.60,8.70
"Kyle Lowry","Toronto Raptors",2015-12-14,2015,3012,1610612761,400828244,3,6,12,1,"Driving Bank shot","2PT Field Goal",13,"Indiana Pacers",128,26,1,1.50,"Hill, George",1.60,13.70
"Kyle Lowry","Toronto Raptors",2015-12-09,2015,3012,1610612761,400828210,4,8,28,1,"Driving Bank shot","2PT Field Goal",10,"San Antonio Spurs",-60,82,1,3.10,"Simmons, Jonathon",4.70,11.20
"Kyle Lowry","Toronto Raptors",2015-11-03,2015,3012,1610612761,400827944,4,4,12,0,"Driving Bank shot","2PT Field Goal",9,"Dallas Mavericks",94,31,4,3.00,"Pachulia, Zaza",2.80,8.00
"Kyle Lowry","Toronto Raptors",2016-04-01,2015,3012,1610612761,400829019,4,1,32,1,"Driving Bank shot","2PT Field Goal",7,"Memphis Grizzlies",-71,36,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-03-17,2015,3012,1610612761,400828899,4,3,05,1,"Driving Bank shot","2PT Field Goal",7,"Indiana Pacers",-60,47,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-04,2015,3012,1610612761,400828635,3,3,15,0,"Driving Bank shot","2PT Field Goal",3,"Portland Trail Blazers",38,7,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-22,2015,3012,1610612761,400828536,2,8,30,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",9,21,2,4.90,"Haslem, Udonis",2.70,7.70
"Kyle Lowry","Toronto Raptors",2016-02-01,2015,3012,1610612761,400828614,3,10,08,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Denver Nuggets",6,0,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-10-28,2015,3012,1610612761,400827896,4,4,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",4,"Indiana Pacers",-9,39,18,15.40,"Hill, Jordan",3.20,3.00
"Kyle Lowry","Toronto Raptors",2015-12-18,2015,3012,1610612761,400828277,1,4,31,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Miami Heat",22,7,0,0.00,"Winslow, Justise",8.70,24.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,3,3,07,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"New York Knicks",-1,26,3,3.50,"O'Quinn, Kyle",3.20,0.00
"Kyle Lowry","Toronto Raptors",2015-11-06,2015,3012,1610612761,400827962,2,8,35,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,16,1,1.20,"Fournier, Evan",1.10,19.20
"Kyle Lowry","Toronto Raptors",2015-12-02,2015,3012,1610612761,400828159,4,8,49,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Atlanta Hawks",22,2,9,7.10,"Horford, Al",1.70,16.60
"Kyle Lowry","Toronto Raptors",2016-01-24,2015,3012,1610612761,400828553,1,7,30,0,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Los Angeles Clippers",-24,23,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-10-28,2015,3012,1610612761,400827896,2,7,02,0,"Driving Finger Roll Layup Shot","2PT Field Goal",5,"Indiana Pacers",-8,55,1,2.30,"Hill, Jordan",1.20,0.00
"Kyle Lowry","Toronto Raptors",2016-02-26,2015,3012,1610612761,400828751,1,8,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Cleveland Cavaliers",15,33,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-26,2015,3012,1610612761,400828751,2,5,27,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Cleveland Cavaliers",-22,21,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-14,2015,3012,1610612761,400828244,3,6,57,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",15,2,4,4.40,"Hill, Jordan",2.00,15.30
"Kyle Lowry","Toronto Raptors",2016-02-10,2015,3012,1610612761,400828684,4,11,14,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",1,1,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-01,2015,3012,1610612761,400827929,1,10,54,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",14,31,3,2.40,"Carter-Williams, Michael",1.90,0.00
"Kyle Lowry","Toronto Raptors",2016-01-30,2015,3012,1610612761,400828595,3,10,12,0,"Driving Floating Bank Jump Shot","2PT Field Goal",7,"Detroit Pistons",73,26,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-03,2015,3012,1610612761,400828165,1,8,16,0,"Driving Floating Bank Jump Shot","2PT Field Goal",4,"Denver Nuggets",45,2,3,2.50,"Lauvergne, Joffrey",1.80,11.30
"Kyle Lowry","Toronto Raptors",2016-01-03,2015,3012,1610612761,400828394,4,8,45,0,"Driving Floating Bank Jump Shot","2PT Field Goal",3,"Chicago Bulls",-32,13,4,4.00,"Portis, Bobby",1.20,11.20
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,1,4,56,0,"Driving Floating Bank Jump Shot","2PT Field Goal",10,"New York Knicks",32,95,1,1.80,"Vujacic, Sasha",4.10,0.00
"Kyle Lowry","Toronto Raptors",2016-03-28,2015,3012,1610612761,400828985,2,7,08,0,"Driving Floating Bank Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",38,56,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,4,1,41,0,"Driving Floating Bank Jump Shot","2PT Field Goal",5,"New York Knicks",51,16,1,1.80,"Thomas, Lance",1.80,0.00
"Kyle Lowry","Toronto Raptors",2016-01-28,2015,3012,1610612761,400828581,4,2,22,1,"Driving Floating Bank Jump Shot","2PT Field Goal",9,"New York Knicks",99,13,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-22,2015,3012,1610612761,400828308,2,8,13,1,"Driving Floating Bank Jump Shot","2PT Field Goal",2,"Dallas Mavericks",19,11,9,8.40,"Jenkins, John",5.30,11.30
"Kyle Lowry","Toronto Raptors",2015-12-11,2015,3012,1610612761,400828224,1,4,31,0,"Driving Floating Bank Jump Shot","2PT Field Goal",14,"Milwaukee Bucks",-142,43,6,6.20,"Carter-Williams, Michael",2.90,6.50
"Kyle Lowry","Toronto Raptors",2016-03-14,2015,3012,1610612761,400828878,4,8,17,0,"Driving Floating Bank Jump Shot","2PT Field Goal",4,"Chicago Bulls",30,36,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-01,2015,3012,1610612761,400828379,2,8,24,0,"Driving Floating Bank Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46,4,3.60,"Roberts, Brian",0.00,18.60
"Kyle Lowry","Toronto Raptors",2016-01-26,2015,3012,1610612761,400828567,3,4,38,1,"Driving Floating Bank Jump Shot","2PT Field Goal",11,"Washington Wizards",115,7,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-20,2015,3012,1610612761,400828295,2,0,39,1,"Driving Floating Bank Jump Shot","2PT Field Goal",9,"Sacramento Kings",96,23,14,12.90,"Koufos, Kosta",0.60,10.70
"Kyle Lowry","Toronto Raptors",2016-03-28,2015,3012,1610612761,400828985,4,8,42,1,"Driving Floating Bank Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",99,11,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-03-18,2015,3012,1610612761,400828910,2,9,39,1,"Driving Floating Bank Jump Shot","2PT Field Goal",6,"Boston Celtics",55,41,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-13,2015,3012,1610612761,400828018,3,10,59,0,"Driving Floating Bank Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",132,67,9,6.90,"Holiday, Jrue",3.00,6.10
"Kyle Lowry","Toronto Raptors",2016-03-30,2015,3012,1610612761,400829000,4,2,49,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Atlanta Hawks",-37,26,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-03-25,2015,3012,1610612761,400828964,3,5,32,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",94,11,0,0.00,,0.00,0.00
