name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Jimmy Butler","Chicago Bulls",2015-11-16,2015,6430,1610612741,400828040,3,5,15,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.70,"George, Paul",3.60,16.10
"Jimmy Butler","Chicago Bulls",2015-12-12,2015,6430,1610612741,400828235,1,5,29,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,"Gordon, Eric",0.10,13.40
"Jimmy Butler","Chicago Bulls",2016-01-09,2015,6430,1610612741,400828438,4,4,54,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,"Bazemore, Kent",5.20,9.80
"Jimmy Butler","Chicago Bulls",2015-11-20,2015,6430,1610612741,400828074,1,5,06,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,"Bogut, Andrew",4.90,13.50
"Jimmy Butler","Chicago Bulls",2016-03-29,2015,6430,1610612741,400828994,1,8,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-03-29,2015,6430,1610612741,400828994,3,10,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-01-14,2015,6430,1610612741,400828474,2,4,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,1,0.90,"Thompson, Hollis",3.30,24.00
"Jimmy Butler","Chicago Bulls",2015-12-26,2015,6430,1610612741,400828336,3,0,58,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,"Matthews, Wesley",2.80,13.30
"Jimmy Butler","Chicago Bulls",2016-03-05,2015,6430,1610612741,400828814,1,5,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Jimmy Butler","Chicago Bulls",2016-01-05,2015,6430,1610612741,400828409,2,1,58,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",4,-1,1,0.60,"Parker, Jabari",6.30,24.00
"Jimmy Butler","Chicago Bulls",2015-10-27,2015,6430,1610612741,400827889,1,8,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,"Mozgov, Timofey",3.20,13.80
