name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Zach Randolph","Memphis Grizzlies",2011-01-08,2010,1017,1610612763,310108025,4,8,35,0,"Alley Oop Layup shot","2PT Field Goal",2,"Oklahoma City Thunder",-24,4,,,,,
"Zach Randolph","Memphis Grizzlies",2011-02-23,2010,1017,1610612763,310223016,2,4,15,1,"Driving Bank shot","2PT Field Goal",6,"Minnesota Timberwolves",53,33,,,,,
"Zach Randolph","Memphis Grizzlies",2011-04-10,2010,1017,1610612763,310410029,1,3,00,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",13,4,,,,,
"Zach Randolph","Memphis Grizzlies",2010-12-01,2010,1017,1610612763,301201001,4,11,44,1,"Driving Hook Shot","2PT Field Goal",2,"Atlanta Hawks",0,28,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-24,2010,1017,1610612763,310124028,4,3,43,0,"Driving Hook Shot","2PT Field Goal",7,"Toronto Raptors",6,71,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-26,2010,1017,1610612763,310126017,3,3,56,1,"Driving Hook Shot","2PT Field Goal",3,"Brooklyn Nets",-15,36,,,,,
"Zach Randolph","Memphis Grizzlies",2010-12-03,2010,1017,1610612763,301203029,2,7,05,0,"Driving Jump shot","2PT Field Goal",5,"Houston Rockets",54,26,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-30,2010,1017,1610612763,310330029,3,7,14,1,"Driving Jump shot","2PT Field Goal",4,"Golden State Warriors",40,17,,,,,
"Zach Randolph","Memphis Grizzlies",2010-12-01,2010,1017,1610612763,301201001,3,9,09,0,"Driving Jump shot","2PT Field Goal",3,"Atlanta Hawks",32,11,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-14,2010,1017,1610612763,310314029,1,6,15,0,"Driving Jump shot","2PT Field Goal",4,"Los Angeles Clippers",37,28,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-26,2010,1017,1610612763,310126017,4,6,23,0,"Driving Layup Shot","2PT Field Goal",4,"Brooklyn Nets",-41,14,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-10,2010,1017,1610612763,310110030,1,5,52,0,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",4,23,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-06,2010,1017,1610612763,310306006,3,4,24,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-16,17,,,,,
"Zach Randolph","Memphis Grizzlies",2011-02-15,2010,1017,1610612763,310215029,3,6,14,0,"Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-13,3,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-09,2010,1017,1610612763,310309029,1,11,24,1,"Driving Layup Shot","2PT Field Goal",1,"New York Knicks",10,9,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-07,2010,1017,1610612763,310107029,4,4,17,1,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",12,23,,,,,
"Zach Randolph","Memphis Grizzlies",2011-02-08,2010,1017,1610612763,310208025,5,0,28,1,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",17,1,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-07,2010,1017,1610612763,310107029,3,9,22,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",12,4,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-24,2010,1017,1610612763,310124028,3,5,44,0,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",23,15,,,,,
"Zach Randolph","Memphis Grizzlies",2010-12-13,2010,1017,1610612763,301213029,1,1,01,1,"Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-15,-3,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-01,2010,1017,1610612763,310301029,2,9,20,1,"Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-19,4,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-17,2010,1017,1610612763,310317018,1,4,48,1,"Driving Layup Shot","2PT Field Goal",2,"New York Knicks",29,6,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-12,2010,1017,1610612763,310112008,1,4,29,1,"Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",1,6,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-17,2010,1017,1610612763,310317018,1,4,19,1,"Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,-2,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-23,2010,1017,1610612763,310323002,1,8,36,1,"Driving Layup Shot","2PT Field Goal",0,"Boston Celtics",4,-2,,,,,
"Zach Randolph","Memphis Grizzlies",2011-02-27,2010,1017,1610612763,310227024,2,8,26,0,"Driving Layup Shot","2PT Field Goal",2,"San Antonio Spurs",4,22,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-21,2010,1017,1610612763,310321029,1,10,10,0,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",9,23,,,,,
"Zach Randolph","Memphis Grizzlies",2011-02-23,2010,1017,1610612763,310223016,1,0,49,1,"Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",8,0,,,,,
"Zach Randolph","Memphis Grizzlies",2011-01-17,2010,1017,1610612763,310117029,3,5,04,0,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-4,23,,,,,
"Zach Randolph","Memphis Grizzlies",2011-04-08,2010,1017,1610612763,310408029,2,1,01,0,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",-13,0,,,,,
"Zach Randolph","Memphis Grizzlies",2011-04-05,2010,1017,1610612763,310405029,2,4,01,1,"Driving Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-10,6,,,,,
"Zach Randolph","Memphis Grizzlies",2011-03-06,2010,1017,1610612763,310306006,2,3,19,1,"Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",2,-6,,,,,
"Zach Randolph","Memphis Grizzlies",2010-12-26,2010,1017,1610612763,301226011,2,5,20,1,"Dunk Shot","2PT Field Goal",1,"Indiana Pacers",15,-5,,,,,
