name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kevin Love","Minnesota Timberwolves",2010-12-29,2010,3449,1610612750,301229016,2,7,41,1,"Alley Oop Layup shot","2PT Field Goal",0,"Denver Nuggets",4,0,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-25,2010,3449,1610612750,310225016,3,8,26,1,"Alley Oop Layup shot","2PT Field Goal",1,"New Orleans Pelicans",10,-2,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-10,2010,3449,1610612750,301210016,2,6,46,1,"Alley Oop Layup shot","2PT Field Goal",2,"Detroit Pistons",-4,23,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-15,2010,3449,1610612750,301115030,1,7,15,1,"Alley Oop Layup shot","2PT Field Goal",1,"Charlotte Hornets",12,1,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-16,2010,3449,1610612750,310316026,2,5,05,0,"Alley Oop Layup shot","2PT Field Goal",1,"Utah Jazz",-18,0,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-07,2010,3449,1610612750,310107016,1,8,46,0,"Alley Oop Layup shot","2PT Field Goal",1,"Portland Trail Blazers",0,14,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-17,2010,3449,1610612750,301117016,3,9,51,0,"Alley Oop Layup shot","2PT Field Goal",2,"Los Angeles Clippers",9,-22,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-16,2010,3449,1610612750,310316026,3,9,33,1,"Alley Oop Layup shot","2PT Field Goal",3,"Utah Jazz",-26,19,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-09,2010,3449,1610612750,310109024,1,4,02,0,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",4,15,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-15,2010,3449,1610612750,301215021,2,9,16,0,"Alley Oop Layup shot","2PT Field Goal",2,"Phoenix Suns",26,11,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-14,2010,3449,1610612750,301214009,2,7,44,1,"Alley Oop Layup shot","2PT Field Goal",0,"Golden State Warriors",1,9,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-26,2010,3449,1610612750,310126016,4,2,10,1,"Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-7,0,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-18,2010,3449,1610612750,310318013,2,3,24,1,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Lakers",17,4,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-17,2010,3449,1610612750,310117022,3,3,02,1,"Driving Hook Shot","2PT Field Goal",6,"Portland Trail Blazers",4,67,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-23,2010,3449,1610612750,310223016,1,6,09,0,"Driving Jump shot","2PT Field Goal",4,"Memphis Grizzlies",21,41,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-22,2010,3449,1610612750,301122025,3,0,09,0,"Driving Jump shot","2PT Field Goal",3,"Oklahoma City Thunder",-13,36,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-09,2010,3449,1610612750,310109024,4,2,35,0,"Driving Layup Shot","2PT Field Goal",2,"San Antonio Spurs",21,3,,,,,
"Kevin Love","Minnesota Timberwolves",2010-10-27,2010,3449,1610612750,301027016,1,5,35,0,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",13,15,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-02,2010,3449,1610612750,,1,11,21,1,"Driving Layup Shot","2PT Field Goal",2,"Miami Heat",24,9,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,1,4,10,0,"Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",13,26,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-28,2010,3449,1610612750,310128026,3,9,52,1,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",2,20,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-03,2010,3449,1610612750,,2,5,05,1,"Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",1,1,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-07,2010,3449,1610612750,310107016,4,3,43,1,"Driving Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",1,3,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-09,2010,3449,1610612750,310109024,4,6,34,1,"Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-18,7,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-05,2010,3449,1610612750,310105016,1,11,07,1,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",13,-3,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-10,2010,3449,1610612750,301210016,2,0,01,1,"Driving Layup Shot","2PT Field Goal",2,"Detroit Pistons",20,20,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-04,2010,3449,1610612750,310204028,4,0,52,0,"Driving Layup Shot","2PT Field Goal",1,"Toronto Raptors",13,11,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-11,2010,3449,1610612750,310111016,2,11,06,0,"Driving Reverse Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-4,6,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-17,2010,3449,1610612750,310117022,3,0,44,0,"Driving Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",18,-6,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,4,0,18,1,"Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",4,4,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-05,2010,3449,1610612750,310205016,2,1,09,1,"Dunk Shot","2PT Field Goal",0,"Denver Nuggets",-4,-5,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-10,2010,3449,1610612750,301210016,4,8,17,1,"Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,7,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-15,2010,3449,1610612750,301115030,4,2,58,0,"Dunk Shot","2PT Field Goal",2,"Charlotte Hornets",17,12,,,,,
"Kevin Love","Minnesota Timberwolves",2011-04-01,2010,3449,1610612750,310401016,1,6,03,1,"Dunk Shot","2PT Field Goal",0,"Miami Heat",4,7,,,,,
"Kevin Love","Minnesota Timberwolves",2011-04-01,2010,3449,1610612750,310401016,2,1,21,1,"Dunk Shot","2PT Field Goal",0,"Miami Heat",6,-2,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-17,2010,3449,1610612750,310117022,3,8,35,1,"Dunk Shot","2PT Field Goal",1,"Portland Trail Blazers",0,14,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-08,2010,3449,1610612750,310208010,4,3,51,1,"Dunk Shot","2PT Field Goal",0,"Houston Rockets",1,0,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-22,2010,3449,1610612750,301222016,3,9,38,0,"Dunk Shot","2PT Field Goal",1,"Utah Jazz",9,-5,,,,,
"Kevin Love","Minnesota Timberwolves",2011-04-01,2010,3449,1610612750,310401016,3,4,32,0,"Dunk Shot","2PT Field Goal",0,"Miami Heat",-4,0,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-12,2010,3449,1610612750,301112016,4,10,47,1,"Dunk Shot","2PT Field Goal",0,"New York Knicks",0,6,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-09,2010,3449,1610612750,310109024,3,9,04,1,"Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",1,7,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-13,2010,3449,1610612750,310113016,1,4,23,1,"Dunk Shot","2PT Field Goal",1,"Washington Wizards",10,4,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-17,2010,3449,1610612750,301217022,2,5,48,0,"Dunk Shot","2PT Field Goal",1,"Portland Trail Blazers",12,7,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-19,2010,3449,1610612750,310119012,3,10,05,1,"Dunk Shot","2PT Field Goal",3,"Los Angeles Clippers",13,30,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-27,2010,3449,1610612750,310227016,1,1,51,1,"Dunk Shot","2PT Field Goal",1,"Golden State Warriors",10,0,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-15,2010,3449,1610612750,301215021,4,1,38,1,"Dunk Shot","2PT Field Goal",0,"Phoenix Suns",9,1,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-17,2010,3449,1610612750,301217022,2,3,52,1,"Fadeaway Bank shot","2PT Field Goal",10,"Portland Trail Blazers",-92,53,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-27,2010,3449,1610612750,310227016,2,8,21,1,"Fadeaway Jump Shot","2PT Field Goal",6,"Golden State Warriors",2,64,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-14,2010,3449,1610612750,301214009,4,5,20,0,"Fadeaway Jump Shot","2PT Field Goal",4,"Golden State Warriors",-8,48,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,2,1,52,0,"Fadeaway Jump Shot","2PT Field Goal",10,"Atlanta Hawks",-5,102,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-06,2010,3449,1610612750,301206018,4,0,00,1,"Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",1,11,,,,,
"Kevin Love","Minnesota Timberwolves",2010-10-29,2010,3449,1610612750,301029016,4,5,06,0,"Floating Jump shot","2PT Field Goal",7,"Milwaukee Bucks",-16,78,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-17,2010,3449,1610612750,310117022,2,2,47,1,"Hook Bank Shot","2PT Field Goal",2,"Portland Trail Blazers",18,19,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-15,2010,3449,1610612750,301115030,3,2,15,1,"Hook Bank Shot","2PT Field Goal",6,"Charlotte Hornets",64,26,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-13,2010,3449,1610612750,310113016,1,6,07,1,"Hook Bank Shot","2PT Field Goal",10,"Washington Wizards",97,45,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-19,2010,3449,1610612750,310119012,1,5,13,0,"Hook Bank Shot","2PT Field Goal",6,"Los Angeles Clippers",65,14,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-20,2010,3449,1610612750,301220012,3,3,53,1,"Hook Shot","2PT Field Goal",8,"Los Angeles Clippers",-75,36,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-07,2010,3449,1610612750,310107016,4,0,29,0,"Hook Shot","2PT Field Goal",5,"Portland Trail Blazers",4,55,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-30,2010,3449,1610612750,310330016,3,9,52,1,"Hook Shot","2PT Field Goal",6,"Chicago Bulls",-15,64,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-02,2010,3449,1610612750,310302008,2,0,20,0,"Hook Shot","2PT Field Goal",7,"Detroit Pistons",-13,75,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-08,2010,3449,1610612750,310208010,4,6,18,0,"Hook Shot","2PT Field Goal",8,"Houston Rockets",70,44,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-03,2010,3449,1610612750,310103002,4,9,00,0,"Hook Shot","2PT Field Goal",8,"Boston Celtics",1,85,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-10,2010,3449,1610612750,301110023,4,4,59,1,"Hook Shot","2PT Field Goal",4,"Sacramento Kings",15,45,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-02,2010,3449,1610612750,310302008,2,1,24,1,"Hook Shot","2PT Field Goal",3,"Detroit Pistons",-4,36,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-03,2010,3449,1610612750,,1,6,05,1,"Hook Shot","2PT Field Goal",5,"Orlando Magic",-18,52,,,,,
"Kevin Love","Minnesota Timberwolves",2011-03-02,2010,3449,1610612750,310302008,1,10,27,1,"Hook Shot","2PT Field Goal",6,"Detroit Pistons",4,63,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-03,2010,3449,1610612750,310103002,1,1,36,0,"Hook Shot","2PT Field Goal",7,"Boston Celtics",1,77,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-12,2010,3449,1610612750,301112016,3,10,38,0,"Hook Shot","2PT Field Goal",6,"New York Knicks",-46,41,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-18,2010,3449,1610612750,301218007,3,5,10,1,"Hook Shot","2PT Field Goal",5,"Denver Nuggets",0,58,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-18,2010,3449,1610612750,301218007,1,6,06,1,"Hook Shot","2PT Field Goal",5,"Denver Nuggets",-33,50,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,1,8,31,1,"Hook Shot","2PT Field Goal",4,"Atlanta Hawks",-16,45,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,3,10,28,0,"Hook Shot","2PT Field Goal",8,"Atlanta Hawks",81,33,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-14,2010,3449,1610612750,301114001,3,0,29,0,"Hook Shot","2PT Field Goal",6,"Atlanta Hawks",-43,47,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-08,2010,3449,1610612750,310208010,2,3,03,0,"Hook Shot","2PT Field Goal",6,"Houston Rockets",2,61,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-15,2010,3449,1610612750,301115030,1,5,08,0,"Hook Shot","2PT Field Goal",9,"Charlotte Hornets",-38,86,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-15,2010,3449,1610612750,301115030,3,8,46,1,"Hook Shot","2PT Field Goal",5,"Charlotte Hornets",0,58,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-23,2010,3449,1610612750,310223016,2,1,49,0,"Hook Shot","2PT Field Goal",3,"Memphis Grizzlies",-13,28,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-28,2010,3449,1610612750,310128026,1,11,08,1,"Hook Shot","2PT Field Goal",6,"Utah Jazz",-4,60,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-26,2010,3449,1610612750,310126016,4,1,04,1,"Hook Shot","2PT Field Goal",8,"Oklahoma City Thunder",87,-3,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-19,2010,3449,1610612750,310119012,2,2,20,1,"Hook Shot","2PT Field Goal",6,"Los Angeles Clippers",-29,53,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-04,2010,3449,1610612750,301204016,1,6,33,1,"Hook Shot","2PT Field Goal",5,"Cleveland Cavaliers",47,26,,,,,
"Kevin Love","Minnesota Timberwolves",2010-12-04,2010,3449,1610612750,301204016,1,8,03,0,"Hook Shot","2PT Field Goal",7,"Cleveland Cavaliers",40,60,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-22,2010,3449,1610612750,310222015,3,9,54,1,"Hook Shot","2PT Field Goal",6,"Milwaukee Bucks",-64,-2,,,,,
"Kevin Love","Minnesota Timberwolves",2010-11-24,2010,3449,1610612750,301124016,1,4,35,1,"Hook Shot","2PT Field Goal",9,"San Antonio Spurs",72,60,,,,,
"Kevin Love","Minnesota Timberwolves",2011-01-17,2010,3449,1610612750,310117022,4,8,45,0,"Hook Shot","2PT Field Goal",5,"Portland Trail Blazers",48,20,,,,,
"Kevin Love","Minnesota Timberwolves",2011-02-22,2010,3449,1610612750,310222015,2,4,56,1,"Hook Shot","2PT Field Goal",6,"Milwaukee Bucks",-48,44,,,,,
