name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Raymond Felton","New York Knicks",2010-12-17,2010,2753,1610612752,301217018,3,3,44,0,"Driving Dunk Shot","2PT Field Goal",0,"Miami Heat",-4,6,,,,,
"Raymond Felton","New York Knicks",2011-01-09,2010,2753,1610612752,310109013,3,5,46,1,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Lakers",6,17,,,,,
"Raymond Felton","New York Knicks",2011-01-17,2010,2753,1610612752,310117018,3,10,48,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Phoenix Suns",18,17,,,,,
"Raymond Felton","Denver Nuggets",2011-03-02,2010,2753,1610612743,310302007,2,9,34,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Charlotte Hornets",13,20,,,,,
"Raymond Felton","New York Knicks",2011-02-04,2010,2753,1610612752,310204020,1,5,36,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",0,12,,,,,
"Raymond Felton","Denver Nuggets",2011-04-09,2010,2753,1610612743,310409007,3,11,00,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-10,12,,,,,
"Raymond Felton","New York Knicks",2010-11-07,2010,2753,1610612752,301107018,1,10,44,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-23,7,,,,,
"Raymond Felton","New York Knicks",2011-01-02,2010,2753,1610612752,310102018,3,4,09,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",15,19,,,,,
"Raymond Felton","New York Knicks",2010-12-18,2010,2753,1610612752,301218005,5,0,07,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-8,7,,,,,
"Raymond Felton","New York Knicks",2010-11-30,2010,2753,1610612752,301130018,3,3,43,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Brooklyn Nets",17,9,,,,,
"Raymond Felton","New York Knicks",2010-12-03,2010,2753,1610612752,301203003,2,3,29,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"New Orleans Pelicans",-13,36,,,,,
"Raymond Felton","Denver Nuggets",2011-03-25,2010,2753,1610612743,310325007,4,9,32,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Washington Wizards",17,6,,,,,
"Raymond Felton","New York Knicks",2010-12-05,2010,2753,1610612752,301205028,1,0,27,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Toronto Raptors",0,19,,,,,
"Raymond Felton","New York Knicks",2011-01-30,2010,2753,1610612752,310130018,3,7,34,0,"Driving Hook Shot","2PT Field Goal",5,"Detroit Pistons",-29,47,,,,,
"Raymond Felton","New York Knicks",2011-02-09,2010,2753,1610612752,310209018,1,2,45,1,"Driving Jump shot","2PT Field Goal",10,"Los Angeles Clippers",99,33,,,,,
"Raymond Felton","New York Knicks",2010-11-14,2010,2753,1610612752,301114018,2,4,44,1,"Driving Jump shot","2PT Field Goal",3,"Houston Rockets",31,7,,,,,
"Raymond Felton","New York Knicks",2011-01-30,2010,2753,1610612752,310130018,4,3,19,0,"Driving Jump shot","2PT Field Goal",4,"Detroit Pistons",4,45,,,,,
"Raymond Felton","New York Knicks",2011-01-12,2010,2753,1610612752,310112026,2,2,45,0,"Driving Jump shot","2PT Field Goal",3,"Utah Jazz",0,39,,,,,
"Raymond Felton","Denver Nuggets",2011-02-25,2010,2753,1610612743,310225022,2,6,46,0,"Driving Jump shot","2PT Field Goal",3,"Portland Trail Blazers",-23,26,,,,,
"Raymond Felton","Denver Nuggets",2011-04-06,2010,2753,1610612743,310406006,3,5,18,0,"Driving Jump shot","2PT Field Goal",9,"Dallas Mavericks",54,78,,,,,
"Raymond Felton","New York Knicks",2011-01-30,2010,2753,1610612752,310130018,2,3,57,0,"Driving Jump shot","2PT Field Goal",4,"Detroit Pistons",17,45,,,,,
"Raymond Felton","New York Knicks",2011-01-14,2010,2753,1610612752,310114018,1,3,59,0,"Driving Jump shot","2PT Field Goal",5,"Sacramento Kings",54,-24,,,,,
"Raymond Felton","New York Knicks",2011-02-11,2010,2753,1610612752,310211018,3,2,45,1,"Driving Jump shot","2PT Field Goal",3,"Los Angeles Lakers",-2,39,,,,,
"Raymond Felton","New York Knicks",2010-11-10,2010,2753,1610612752,301110018,3,3,10,1,"Driving Jump shot","2PT Field Goal",8,"Golden State Warriors",75,47,,,,,
"Raymond Felton","New York Knicks",2010-12-15,2010,2753,1610612752,301215018,4,2,19,1,"Driving Layup Shot","2PT Field Goal",2,"Boston Celtics",-19,12,,,,,
"Raymond Felton","New York Knicks",2010-12-15,2010,2753,1610612752,301215018,4,1,11,0,"Driving Layup Shot","2PT Field Goal",2,"Boston Celtics",18,9,,,,,
"Raymond Felton","New York Knicks",2010-12-17,2010,2753,1610612752,301217018,1,6,26,1,"Driving Layup Shot","2PT Field Goal",2,"Miami Heat",-19,23,,,,,
"Raymond Felton","New York Knicks",2010-12-17,2010,2753,1610612752,301217018,1,3,22,1,"Driving Layup Shot","2PT Field Goal",2,"Miami Heat",-16,15,,,,,
"Raymond Felton","New York Knicks",2011-02-09,2010,2753,1610612752,310209018,2,3,37,0,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",17,-6,,,,,
"Raymond Felton","New York Knicks",2011-01-24,2010,2753,1610612752,310124018,1,6,45,1,"Driving Layup Shot","2PT Field Goal",1,"Washington Wizards",9,8,,,,,
"Raymond Felton","New York Knicks",2011-01-11,2010,2753,1610612752,310111022,1,10,16,0,"Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-11,4,,,,,
"Raymond Felton","New York Knicks",2010-12-17,2010,2753,1610612752,301217018,3,6,27,0,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",15,7,,,,,
"Raymond Felton","New York Knicks",2010-11-27,2010,2753,1610612752,301127018,1,7,56,1,"Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",-15,19,,,,,
