name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Al Jefferson","Utah Jazz",2010-12-03,2010,2389,1610612762,301203026,4,8,43,1,"Alley Oop Layup shot","2PT Field Goal",2,"Dallas Mavericks",-21,7,,,,,
"Al Jefferson","Utah Jazz",2011-01-26,2010,2389,1610612762,310126026,2,3,18,1,"Alley Oop Layup shot","2PT Field Goal",1,"San Antonio Spurs",-18,6,,,,,
"Al Jefferson","Utah Jazz",2011-03-09,2010,2389,1610612762,310309028,2,1,17,1,"Driving Dunk Shot","2PT Field Goal",0,"Toronto Raptors",-4,6,,,,,
"Al Jefferson","Utah Jazz",2011-01-25,2010,2389,1610612762,310125013,3,9,09,1,"Driving Dunk Shot","2PT Field Goal",2,"Los Angeles Lakers",26,3,,,,,
"Al Jefferson","Utah Jazz",2011-01-19,2010,2389,1610612762,310119017,4,4,27,1,"Driving Hook Shot","2PT Field Goal",6,"Brooklyn Nets",-11,63,,,,,
"Al Jefferson","Utah Jazz",2010-11-06,2010,2389,1610612762,301106026,4,4,01,1,"Driving Jump shot","2PT Field Goal",3,"Los Angeles Clippers",-16,30,,,,,
"Al Jefferson","Utah Jazz",2010-12-11,2010,2389,1610612762,301211006,3,6,04,0,"Driving Jump shot","2PT Field Goal",3,"Dallas Mavericks",-27,22,,,,,
"Al Jefferson","Utah Jazz",2011-01-30,2010,2389,1610612762,310130009,3,1,02,0,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",-5,14,,,,,
"Al Jefferson","Utah Jazz",2011-03-11,2010,2389,1610612762,310311016,3,5,44,1,"Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,6,,,,,
"Al Jefferson","Utah Jazz",2011-01-31,2010,2389,1610612762,310131026,1,10,34,1,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",21,6,,,,,
"Al Jefferson","Utah Jazz",2011-03-09,2010,2389,1610612762,310309028,4,9,45,1,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",26,3,,,,,
"Al Jefferson","Utah Jazz",2010-11-19,2010,2389,1610612762,301119026,3,11,37,1,"Driving Layup Shot","2PT Field Goal",2,"San Antonio Spurs",24,0,,,,,
"Al Jefferson","Utah Jazz",2011-02-09,2010,2389,1610612762,310209026,2,1,15,1,"Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-24,-8,,,,,
"Al Jefferson","Utah Jazz",2011-02-23,2010,2389,1610612762,310223006,2,3,51,1,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",4,15,,,,,
