name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dwight Howard","Orlando Magic",2011-01-13,2010,2384,1610612753,310113025,1,5,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-4,4,,,,,
"Dwight Howard","Orlando Magic",2010-11-22,2010,2384,1610612753,301122024,2,3,17,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"San Antonio Spurs",-19,14,,,,,
"Dwight Howard","Orlando Magic",2011-03-25,2010,2384,1610612753,310325019,1,1,27,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Brooklyn Nets",-8,14,,,,,
"Dwight Howard","Orlando Magic",2011-01-28,2010,2384,1610612753,310128004,1,3,41,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Chicago Bulls",-2,12,,,,,
"Dwight Howard","Orlando Magic",2011-02-04,2010,2384,1610612753,310204027,3,4,14,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Washington Wizards",9,-11,,,,,
"Dwight Howard","Orlando Magic",2011-02-04,2010,2384,1610612753,310204027,3,3,43,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",-2,-5,,,,,
"Dwight Howard","Orlando Magic",2011-01-07,2010,2384,1610612753,310107019,3,8,50,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Houston Rockets",-8,7,,,,,
"Dwight Howard","Orlando Magic",2011-02-06,2010,2384,1610612753,310206002,1,8,38,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Boston Celtics",-10,0,,,,,
"Dwight Howard","Orlando Magic",2011-01-19,2010,2384,1610612753,310119019,2,6,43,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Philadelphia 76ers",0,25,,,,,
"Dwight Howard","Orlando Magic",2011-02-06,2010,2384,1610612753,310206002,1,3,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,,,,,
"Dwight Howard","Orlando Magic",2011-01-13,2010,2384,1610612753,310113025,3,4,08,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",-5,-3,,,,,
"Dwight Howard","Orlando Magic",2011-01-30,2010,2384,1610612753,310130019,3,4,19,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Cleveland Cavaliers",-8,9,,,,,
"Dwight Howard","Orlando Magic",2011-01-21,2010,2384,1610612753,310121019,1,9,49,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",6,4,,,,,
"Dwight Howard","Orlando Magic",2011-01-05,2010,2384,1610612753,310105019,1,0,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,-6,,,,,
"Dwight Howard","Orlando Magic",2011-02-08,2010,2384,1610612753,310208019,1,1,06,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",0,25,,,,,
"Dwight Howard","Orlando Magic",2011-02-08,2010,2384,1610612753,310208019,4,8,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,6,,,,,
"Dwight Howard","Orlando Magic",2011-01-26,2010,2384,1610612753,310126011,3,10,18,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Indiana Pacers",-27,11,,,,,
"Dwight Howard","Orlando Magic",2011-02-09,2010,2384,1610612753,310209020,3,6,18,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",-4,6,,,,,
