name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Rudy Gay","Memphis Grizzlies",2012-01-21,2011,3005,1610612763,320121029,3,8,53,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Sacramento Kings",10,15,,,,,
"Rudy Gay","Memphis Grizzlies",2012-03-24,2011,3005,1610612763,320324012,1,7,36,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",-2,7,,,,,
"Rudy Gay","Memphis Grizzlies",2012-03-24,2011,3005,1610612763,320324012,1,2,11,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,-5,,,,,
"Rudy Gay","Memphis Grizzlies",2012-03-16,2011,3005,1610612763,320316029,1,6,28,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,-5,,,,,
"Rudy Gay","Memphis Grizzlies",2012-02-15,2011,3005,1610612763,320215017,1,4,31,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Brooklyn Nets",-8,7,,,,,
"Rudy Gay","Memphis Grizzlies",2012-02-08,2011,3005,1610612763,320208029,1,8,06,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",-5,1,,,,,
"Rudy Gay","Memphis Grizzlies",2012-04-11,2011,3005,1610612763,320411029,1,0,43,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Phoenix Suns",13,9,,,,,
"Rudy Gay","Memphis Grizzlies",2011-12-28,2011,3005,1610612763,311228029,2,2,21,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Oklahoma City Thunder",-10,15,,,,,
"Rudy Gay","Memphis Grizzlies",2012-02-17,2011,3005,1610612763,320217029,2,2,46,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Denver Nuggets",-10,0,,,,,
"Rudy Gay","Memphis Grizzlies",2012-01-12,2011,3005,1610612763,320112029,2,0,02,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,3,,,,,
"Rudy Gay","Memphis Grizzlies",2012-01-28,2011,3005,1610612763,320128021,3,1,09,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Phoenix Suns",-5,-11,,,,,
"Rudy Gay","Memphis Grizzlies",2012-03-07,2011,3005,1610612763,320307009,1,7,55,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Golden State Warriors",2,12,,,,,
"Rudy Gay","Memphis Grizzlies",2012-01-12,2011,3005,1610612763,320112029,1,2,14,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"New York Knicks",-10,11,,,,,
