name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dwyane Wade","Miami Heat",2013-03-01,2012,1987,1610612748,400278588,4,6,53,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,4,,,,,
"Dwyane Wade","Miami Heat",2012-11-29,2012,1987,1610612748,400277940,2,5,46,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"San Antonio Spurs",-7,11,,,,,
"Dwyane Wade","Miami Heat",2013-01-25,2012,1987,1610612748,400278354,2,1,52,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Detroit Pistons",-11,-1,,,,,
"Dwyane Wade","Miami Heat",2012-11-07,2012,1987,1610612748,400277776,2,5,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",6,6,,,,,
"Dwyane Wade","Miami Heat",2012-11-29,2012,1987,1610612748,400277940,2,2,35,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"San Antonio Spurs",0,12,,,,,
"Dwyane Wade","Miami Heat",2013-03-17,2012,1987,1610612748,400278705,4,10,22,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",1,9,,,,,
"Dwyane Wade","Miami Heat",2013-01-27,2012,1987,1610612748,400278372,3,6,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",1,3,,,,,
"Dwyane Wade","Miami Heat",2013-03-04,2012,1987,1610612748,400278612,1,8,33,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Minnesota Timberwolves",-21,12,,,,,
"Dwyane Wade","Miami Heat",2012-10-30,2012,1987,1610612748,400277722,1,4,05,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",-2,7,,,,,
"Dwyane Wade","Miami Heat",2013-01-17,2012,1987,1610612748,400278303,3,8,46,1,"Alley Oop Layup shot","2PT Field Goal",0,"Los Angeles Lakers",7,3,,,,,
"Dwyane Wade","Miami Heat",2013-01-25,2012,1987,1610612748,400278354,2,5,02,0,"Alley Oop Layup shot","2PT Field Goal",1,"Detroit Pistons",0,11,,,,,
"Dwyane Wade","Miami Heat",2013-03-04,2012,1987,1610612748,400278612,1,4,01,1,"Alley Oop Layup shot","2PT Field Goal",1,"Minnesota Timberwolves",-19,-5,,,,,
"Dwyane Wade","Miami Heat",2012-12-25,2012,1987,1610612748,400278127,4,5,43,1,"Alley Oop Layup shot","2PT Field Goal",1,"Oklahoma City Thunder",-8,6,,,,,
"Dwyane Wade","Miami Heat",2013-03-01,2012,1987,1610612748,400278588,3,4,41,1,"Alley Oop Layup shot","2PT Field Goal",0,"Memphis Grizzlies",2,9,,,,,
"Dwyane Wade","Miami Heat",2013-03-29,2012,1987,1610612748,400278800,2,2,32,1,"Alley Oop Layup shot","2PT Field Goal",2,"New Orleans Pelicans",-21,1,,,,,
"Dwyane Wade","Miami Heat",2013-03-12,2012,1987,1610612748,400278672,4,6,47,1,"Alley Oop Layup shot","2PT Field Goal",1,"Atlanta Hawks",13,12,,,,,
"Dwyane Wade","Miami Heat",2013-02-20,2012,1987,1610612748,400278522,4,2,29,1,"Alley Oop Layup shot","2PT Field Goal",0,"Atlanta Hawks",-4,4,,,,,
"Dwyane Wade","Miami Heat",2013-03-04,2012,1987,1610612748,400278612,2,6,29,1,"Alley Oop Layup shot","2PT Field Goal",0,"Minnesota Timberwolves",9,4,,,,,
"Dwyane Wade","Miami Heat",2012-11-03,2012,1987,1610612748,400277750,4,10,41,0,"Alley Oop Layup shot","2PT Field Goal",1,"Denver Nuggets",6,12,,,,,
"Dwyane Wade","Miami Heat",2013-02-24,2012,1987,1610612748,400278553,4,10,52,1,"Alley Oop Layup shot","2PT Field Goal",1,"Cleveland Cavaliers",-2,11,,,,,
"Dwyane Wade","Miami Heat",2012-12-12,2012,1987,1610612748,400278034,1,3,25,1,"Alley Oop Layup shot","2PT Field Goal",1,"Golden State Warriors",3,16,,,,,
"Dwyane Wade","Miami Heat",2013-03-06,2012,1987,1610612748,400278623,4,6,00,0,"Alley Oop Layup shot","2PT Field Goal",1,"Orlando Magic",1,17,,,,,
"Dwyane Wade","Miami Heat",2013-03-06,2012,1987,1610612748,400278623,2,9,12,1,"Alley Oop Layup shot","2PT Field Goal",0,"Orlando Magic",-7,6,,,,,
"Dwyane Wade","Miami Heat",2013-01-23,2012,1987,1610612748,400278339,1,8,54,1,"Alley Oop Layup shot","2PT Field Goal",1,"Toronto Raptors",-14,4,,,,,
"Dwyane Wade","Miami Heat",2012-11-02,2012,1987,1610612748,400277740,2,7,39,1,"Driving Bank shot","2PT Field Goal",12,"New York Knicks",121,43,,,,,
"Dwyane Wade","Miami Heat",2013-03-18,2012,1987,1610612748,400278718,2,8,26,1,"Driving Bank shot","2PT Field Goal",3,"Boston Celtics",23,23,,,,,
"Dwyane Wade","Miami Heat",2013-02-23,2012,1987,1610612748,400278546,4,6,16,1,"Driving Bank shot","2PT Field Goal",9,"Philadelphia 76ers",99,4,,,,,
"Dwyane Wade","Miami Heat",2013-02-26,2012,1987,1610612748,400278565,2,7,21,1,"Driving Bank shot","2PT Field Goal",5,"Sacramento Kings",56,11,,,,,
"Dwyane Wade","Miami Heat",2013-01-17,2012,1987,1610612748,400278303,1,8,45,1,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Lakers",2,17,,,,,
"Dwyane Wade","Miami Heat",2013-02-08,2012,1987,1610612748,400278461,3,8,26,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",6,-3,,,,,
"Dwyane Wade","Miami Heat",2013-03-04,2012,1987,1610612748,400278612,1,8,09,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,-2,,,,,
"Dwyane Wade","Miami Heat",2013-01-25,2012,1987,1610612748,400278354,1,10,44,1,"Driving Dunk Shot","2PT Field Goal",1,"Detroit Pistons",6,11,,,,,
"Dwyane Wade","Miami Heat",2013-03-01,2012,1987,1610612748,400278588,4,2,04,1,"Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",-4,4,,,,,
"Dwyane Wade","Miami Heat",2013-01-25,2012,1987,1610612748,400278354,1,6,11,0,"Driving Dunk Shot","2PT Field Goal",1,"Detroit Pistons",4,14,,,,,
"Dwyane Wade","Miami Heat",2012-12-12,2012,1987,1610612748,400278034,3,11,01,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",1,6,,,,,
"Dwyane Wade","Miami Heat",2013-03-18,2012,1987,1610612748,400278718,3,10,18,1,"Driving Dunk Shot","2PT Field Goal",1,"Boston Celtics",-13,7,,,,,
"Dwyane Wade","Miami Heat",2013-01-25,2012,1987,1610612748,400278354,4,6,03,0,"Driving Dunk Shot","2PT Field Goal",0,"Detroit Pistons",4,7,,,,,
"Dwyane Wade","Miami Heat",2013-04-17,2012,1987,1610612748,400278940,1,4,20,1,"Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",-4,0,,,,,
"Dwyane Wade","Miami Heat",2013-03-04,2012,1987,1610612748,400278612,2,7,32,1,"Driving Dunk Shot","2PT Field Goal",1,"Minnesota Timberwolves",-4,-16,,,,,
"Dwyane Wade","Miami Heat",2012-11-14,2012,1987,1610612748,400277837,2,9,57,0,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",8,14,,,,,
"Dwyane Wade","Miami Heat",2013-02-08,2012,1987,1610612748,400278461,4,10,58,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,9,,,,,
"Dwyane Wade","Miami Heat",2012-11-14,2012,1987,1610612748,400277837,1,9,24,1,"Driving Dunk Shot","2PT Field Goal",3,"Los Angeles Clippers",13,28,,,,,
"Dwyane Wade","Miami Heat",2012-12-04,2012,1987,1610612748,400277972,3,9,51,1,"Driving Dunk Shot","2PT Field Goal",1,"Washington Wizards",9,-10,,,,,
"Dwyane Wade","Miami Heat",2013-02-24,2012,1987,1610612748,400278553,4,0,24,1,"Driving Dunk Shot","2PT Field Goal",1,"Cleveland Cavaliers",9,9,,,,,
"Dwyane Wade","Miami Heat",2012-11-05,2012,1987,1610612748,400277764,1,11,23,1,"Driving Dunk Shot","2PT Field Goal",1,"Phoenix Suns",12,-3,,,,,
"Dwyane Wade","Miami Heat",2013-02-10,2012,1987,1610612748,400278473,3,5,01,1,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Lakers",-5,9,,,,,
"Dwyane Wade","Miami Heat",2013-02-04,2012,1987,1610612748,400278431,4,0,23,1,"Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",-4,6,,,,,
"Dwyane Wade","Miami Heat",2013-01-12,2012,1987,1610612748,400278268,2,4,04,1,"Driving Dunk Shot","2PT Field Goal",1,"Sacramento Kings",17,3,,,,,
"Dwyane Wade","Miami Heat",2013-01-10,2012,1987,1610612748,400278249,3,10,11,1,"Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",6,0,,,,,
"Dwyane Wade","Miami Heat",2012-11-07,2012,1987,1610612748,400277776,2,7,02,1,"Driving Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",-4,0,,,,,
"Dwyane Wade","Miami Heat",2012-12-20,2012,1987,1610612748,400278098,2,6,09,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",15,17,,,,,
"Dwyane Wade","Miami Heat",2013-02-04,2012,1987,1610612748,400278431,1,10,01,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-27,3,,,,,
"Dwyane Wade","Miami Heat",2013-04-17,2012,1987,1610612748,400278940,2,3,21,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Orlando Magic",2,6,,,,,
"Dwyane Wade","Miami Heat",2013-03-08,2012,1987,1610612748,400278641,4,6,07,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",-4,9,,,,,
"Dwyane Wade","Miami Heat",2013-03-08,2012,1987,1610612748,400278641,3,3,31,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",0,7,,,,,
"Dwyane Wade","Miami Heat",2012-11-07,2012,1987,1610612748,400277776,4,9,26,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-15,12,,,,,
"Dwyane Wade","Miami Heat",2013-03-06,2012,1987,1610612748,400278623,2,1,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Orlando Magic",7,3,,,,,
"Dwyane Wade","Miami Heat",2012-12-15,2012,1987,1610612748,400278059,2,7,02,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Washington Wizards",6,4,,,,,
