name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Carlos Boozer","Chicago Bulls",2013-02-13,2012,1703,1610612741,400278498,3,6,01,1,"Driving Dunk Shot","2PT Field Goal",1,"Boston Celtics",-7,9,,,,,
"Carlos Boozer","Chicago Bulls",2013-02-26,2012,1703,1610612741,400278566,4,4,28,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-19,17,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-30,2012,1703,1610612741,400278805,1,8,55,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",21,11,,,,,
"Carlos Boozer","Chicago Bulls",2013-04-02,2012,1703,1610612741,400278828,4,7,13,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Washington Wizards",-7,11,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-19,2012,1703,1610612741,400278315,2,7,33,1,"Driving Hook Shot","2PT Field Goal",2,"Memphis Grizzlies",2,23,,,,,
"Carlos Boozer","Chicago Bulls",2013-04-12,2012,1703,1610612741,400278896,2,3,03,0,"Driving Jump shot","2PT Field Goal",5,"Toronto Raptors",9,58,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-09,2012,1703,1610612741,400278240,2,6,32,1,"Driving Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-116,7,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-15,2012,1703,1610612741,400278698,3,2,32,0,"Driving Jump shot","2PT Field Goal",5,"Golden State Warriors",37,36,,,,,
"Carlos Boozer","Chicago Bulls",2013-04-04,2012,1703,1610612741,400278843,3,4,33,0,"Driving Layup Shot","2PT Field Goal",3,"Brooklyn Nets",26,22,,,,,
"Carlos Boozer","Chicago Bulls",2013-04-04,2012,1703,1610612741,400278843,2,5,35,0,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",18,7,,,,,
"Carlos Boozer","Chicago Bulls",2012-12-31,2012,1703,1610612741,400278173,1,7,39,0,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-19,7,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-14,2012,1703,1610612741,400278278,3,5,31,1,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",0,15,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-30,2012,1703,1610612741,400278805,1,0,31,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",7,25,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-23,2012,1703,1610612741,400278755,3,8,37,0,"Driving Layup Shot","2PT Field Goal",1,"Indiana Pacers",17,9,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-16,2012,1703,1610612741,400278290,5,1,51,1,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",12,26,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-21,2012,1703,1610612741,400278739,1,11,06,1,"Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,3,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-15,2012,1703,1610612741,400278698,3,3,16,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",-2,14,,,,,
"Carlos Boozer","Chicago Bulls",2012-11-17,2012,1703,1610612741,400277852,2,2,34,1,"Driving Layup Shot","2PT Field Goal",4,"Los Angeles Clippers",26,31,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-15,2012,1703,1610612741,400278698,3,4,44,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",6,12,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-08,2012,1703,1610612741,400278642,3,6,20,1,"Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",21,3,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-08,2012,1703,1610612741,400278642,2,2,25,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",-18,7,,,,,
"Carlos Boozer","Chicago Bulls",2012-11-12,2012,1703,1610612741,400277818,1,1,11,1,"Driving Layup Shot","2PT Field Goal",3,"Boston Celtics",24,20,,,,,
"Carlos Boozer","Chicago Bulls",2012-12-15,2012,1703,1610612741,400278061,1,8,59,1,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",2,14,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-02,2012,1703,1610612741,400278597,3,6,49,0,"Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-19,9,,,,,
"Carlos Boozer","Chicago Bulls",2013-03-02,2012,1703,1610612741,400278597,3,10,01,1,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-2,15,,,,,
"Carlos Boozer","Chicago Bulls",2012-11-12,2012,1703,1610612741,400277818,1,3,11,0,"Driving Layup Shot","2PT Field Goal",0,"Boston Celtics",2,9,,,,,
"Carlos Boozer","Chicago Bulls",2013-02-28,2012,1703,1610612741,400278582,1,3,35,1,"Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",12,7,,,,,
"Carlos Boozer","Chicago Bulls",2012-12-11,2012,1703,1610612741,400278028,4,7,07,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-18,17,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-19,2012,1703,1610612741,400278315,4,5,28,1,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-5,15,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-23,2012,1703,1610612741,400278340,1,7,52,1,"Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",9,1,,,,,
"Carlos Boozer","Chicago Bulls",2012-12-01,2012,1703,1610612741,400277955,1,7,05,0,"Driving Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-18,11,,,,,
"Carlos Boozer","Chicago Bulls",2013-02-21,2012,1703,1610612741,400278529,3,11,27,1,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",-16,7,,,,,
"Carlos Boozer","Chicago Bulls",2013-02-21,2012,1703,1610612741,400278529,2,2,08,1,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",1,15,,,,,
"Carlos Boozer","Chicago Bulls",2012-11-06,2012,1703,1610612741,400277770,3,9,13,0,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",13,7,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-25,2012,1703,1610612741,400278356,2,8,02,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",17,7,,,,,
"Carlos Boozer","Chicago Bulls",2013-01-04,2012,1703,1610612741,400278201,1,8,30,1,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",4,12,,,,,
