name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Jrue Holiday","Philadelphia 76ers",2013-01-15,2012,3995,1610612755,400278284,1,4,31,1,"Driving Bank shot","2PT Field Goal",3,"New Orleans Pelicans",-30,11,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-13,2012,3995,1610612755,400278676,4,1,20,1,"Driving Dunk Shot","2PT Field Goal",0,"Miami Heat",-2,3,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-01,2012,3995,1610612755,400278183,4,0,22,1,"Driving Dunk Shot","2PT Field Goal",1,"Los Angeles Lakers",17,4,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-05,2012,3995,1610612755,400278216,1,0,02,1,"Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,6,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-15,2012,3995,1610612755,400278284,3,2,10,1,"Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",-4,-5,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-02-23,2012,3995,1610612755,400278546,1,1,48,1,"Driving Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-08,2012,3995,1610612755,400278231,1,2,35,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-8,9,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-18,2012,3995,1610612755,400277861,3,8,08,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",4,22,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-09,2012,3995,1610612755,400278236,2,8,46,0,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"Toronto Raptors",-4,37,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-15,2012,3995,1610612755,400278284,2,4,23,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-8,14,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-12,2012,3995,1610612755,400277816,2,7,49,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-5,-11,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-16,2012,3995,1610612755,400277842,4,3,39,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Utah Jazz",0,20,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-29,2012,3995,1610612755,400278798,4,5,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-8,3,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-29,2012,3995,1610612755,400278798,4,0,14,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",1,7,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-29,2012,3995,1610612755,400278798,3,0,01,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-4,15,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-16,2012,3995,1610612755,400278701,4,1,37,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",-18,17,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-04,2012,3995,1610612755,400277757,4,7,59,1,"Driving Finger Roll Layup Shot","2PT Field Goal",3,"New York Knicks",22,23,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-02-26,2012,3995,1610612755,400278563,3,3,10,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",12,14,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-04-14,2012,3995,1610612755,400278917,1,9,27,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-21,-5,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-05,2012,3995,1610612755,400278616,1,10,34,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Boston Celtics",-4,20,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-03-29,2012,3995,1610612755,400278798,2,10,22,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-10,12,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-01-01,2012,3995,1610612755,400278183,1,7,34,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-4,20,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-04-03,2012,3995,1610612755,400278832,3,10,41,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,3,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-09,2012,3995,1610612755,400277790,2,3,32,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Boston Celtics",0,17,,,,,
"Jrue Holiday","Philadelphia 76ers",2013-02-09,2012,3995,1610612755,400278468,3,9,59,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-11,14,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-12-07,2012,3995,1610612755,400277990,2,7,14,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Boston Celtics",-18,1,,,,,
"Jrue Holiday","Philadelphia 76ers",2012-11-10,2012,3995,1610612755,400277801,1,9,37,0,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Toronto Raptors",0,14,,,,,
