name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"DeMarcus Cousins","Sacramento Kings",2014-01-12,2013,4258,1610612758,400489425,1,6,24,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",-2,4,0,0.00,"Varejao, Anderson",6.20,13.80
"DeMarcus Cousins","Sacramento Kings",2013-11-01,2013,4258,1610612758,400488904,1,8,03,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",18,6,0,0.00,"Griffin, Blake",3.20,12.10
"DeMarcus Cousins","Sacramento Kings",2013-12-27,2013,4258,1610612758,400489307,3,10,43,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Miami Heat",0,15,0,0.60,"Chalmers, Mario",3.30,0.00
"DeMarcus Cousins","Sacramento Kings",2013-11-19,2013,4258,1610612758,400489033,2,7,03,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Phoenix Suns",0,17,0,0.00,"Goodwin, Archie",4.20,9.60
"DeMarcus Cousins","Sacramento Kings",2014-02-07,2013,4258,1610612758,400489616,2,7,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",4,3,1,2.00,"Wallace, Gerald",2.70,24.00
"DeMarcus Cousins","Sacramento Kings",2014-03-07,2013,4258,1610612758,400489792,3,2,13,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",-8,0,0,0.00,"Hayes, Charles",2.30,10.40
"DeMarcus Cousins","Sacramento Kings",2013-11-13,2013,4258,1610612758,400488994,2,5,03,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Brooklyn Nets",24,7,0,0.40,"Lopez, Brook",2.40,0.00
"DeMarcus Cousins","Sacramento Kings",2013-10-30,2013,4258,1610612758,400488889,1,8,05,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Denver Nuggets",4,19,0,0.00,"Foye, Randy",8.30,19.60
"DeMarcus Cousins","Sacramento Kings",2014-02-05,2013,4258,1610612758,400489608,4,5,51,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Toronto Raptors",-16,6,0,0.00,"Valanciunas, Jonas",3.20,14.90
"DeMarcus Cousins","Sacramento Kings",2014-03-05,2013,4258,1610612758,400489783,1,6,04,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"Milwaukee Bucks",-10,1,0,1.30,"Knight, Brandon",9.90,24.00
"DeMarcus Cousins","Sacramento Kings",2013-12-21,2013,4258,1610612758,400489268,3,4,38,1,"Alley Oop Layup shot","2PT Field Goal",1,"Orlando Magic",-7,17,0,0.00,"Davis, Glen",2.50,12.20
"DeMarcus Cousins","Sacramento Kings",2014-01-15,2013,4258,1610612758,400489444,2,5,14,0,"Alley Oop Layup shot","2PT Field Goal",2,"Minnesota Timberwolves",20,-10,0,0.00,"Pekovic, Nikola",1.80,8.30
"DeMarcus Cousins","Sacramento Kings",2013-11-01,2013,4258,1610612758,400488904,3,5,38,1,"Alley Oop Layup shot","2PT Field Goal",3,"Los Angeles Clippers",-27,15,0,0.00,"Hollins, Ryan",2.40,14.70
"DeMarcus Cousins","Sacramento Kings",2014-02-12,2013,4258,1610612758,400489656,3,9,32,0,"Alley Oop Layup shot","2PT Field Goal",1,"New York Knicks",-10,0,0,0.00,"Chandler, Tyson",1.10,11.60
"DeMarcus Cousins","Sacramento Kings",2014-03-31,2013,4258,1610612758,400489981,2,6,17,1,"Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",2,3,2,2.80,"Withey, Jeff",2.80,9.80
"DeMarcus Cousins","Sacramento Kings",2013-12-01,2013,4258,1610612758,400489124,4,6,41,1,"Driving Dunk Shot","2PT Field Goal",1,"Golden State Warriors",12,7,0,0.00,,0.00,0.00
